ano,estado,familia,nota,falsificacoes
2002,ALAGOAS,Cédulas - 1a. família,100,6
2002,AMAPÁ,Cédulas - 1a. família,10,36
2002,AMAPÁ,Cédulas - 1a. família,50,67
2002,AMAPÁ,Cédulas - 1a. família,100,1
2002,AMAZONAS,Cédulas - 1a. família,1,2
2002,AMAZONAS,Cédulas - 1a. família,2,33
2002,AMAZONAS,Cédulas - 1a. família,5,232
2002,AMAZONAS,Cédulas - em polímero,10,2
2002,AMAZONAS,Cédulas - 1a. família,10,319
2002,AMAZONAS,Cédulas - 1a. família,20,1
2002,AMAZONAS,Cédulas - 1a. família,50,240
2002,AMAZONAS,Cédulas - 1a. família,100,259
2002,BAHIA,Cédulas - 1a. família,1,9
2002,BAHIA,Cédulas - 1a. família,2,13
2002,BAHIA,Cédulas - 1a. família,5,2.319
2002,BAHIA,Cédulas - em polímero,10,86
2002,BAHIA,Cédulas - 1a. família,10,9.710
2002,BAHIA,Cédulas - 1a. família,20,255
2002,BAHIA,Cédulas - 1a. família,50,5.718
2002,BAHIA,Cédulas - 1a. família,100,26
2002,CEARÁ,Cédulas - 1a. família,2,3
2002,CEARÁ,Cédulas - 1a. família,5,302
2002,CEARÁ,Cédulas - em polímero,10,23
2002,CEARÁ,Cédulas - 1a. família,10,4.214
2002,CEARÁ,Cédulas - 1a. família,20,317
2002,CEARÁ,Cédulas - 1a. família,50,2.272
2002,CEARÁ,Cédulas - 1a. família,100,35
2002,DISTRITO FEDERAL,Cédulas - 1a. família,1,6
2002,DISTRITO FEDERAL,Cédulas - 1a. família,2,26
2002,DISTRITO FEDERAL,Cédulas - 1a. família,5,1.832
2002,DISTRITO FEDERAL,Cédulas - em polímero,10,31
2002,DISTRITO FEDERAL,Cédulas - 1a. família,10,7.587
2002,DISTRITO FEDERAL,Cédulas - 1a. família,20,160
2002,DISTRITO FEDERAL,Cédulas - 1a. família,50,4.533
2002,DISTRITO FEDERAL,Cédulas - 1a. família,100,34
2002,ESPÍRITO SANTO,Cédulas - 1a. família,5,104
2002,ESPÍRITO SANTO,Cédulas - em polímero,10,1
2002,ESPÍRITO SANTO,Cédulas - 1a. família,10,1.691
2002,ESPÍRITO SANTO,Cédulas - 1a. família,20,75
2002,ESPÍRITO SANTO,Cédulas - 1a. família,50,5.291
2002,ESPÍRITO SANTO,Cédulas - 1a. família,100,12
2002,GOIÁS,Cédulas - 1a. família,1,5
2002,GOIÁS,Cédulas - 1a. família,2,18
2002,GOIÁS,Cédulas - 1a. família,5,1.736
2002,GOIÁS,Cédulas - em polímero,10,40
2002,GOIÁS,Cédulas - 1a. família,10,6.175
2002,GOIÁS,Cédulas - 1a. família,20,109
2002,GOIÁS,Cédulas - 1a. família,50,7.344
2002,GOIÁS,Cédulas - 1a. família,100,66
2002,MARANHÃO,Cédulas - 1a. família,1,21
2002,MARANHÃO,Cédulas - 1a. família,2,1
2002,MARANHÃO,Cédulas - 1a. família,5,261
2002,MARANHÃO,Cédulas - em polímero,10,1
2002,MARANHÃO,Cédulas - 1a. família,10,1.463
2002,MARANHÃO,Cédulas - 1a. família,20,258
2002,MARANHÃO,Cédulas - 1a. família,50,939
2002,MARANHÃO,Cédulas - 1a. família,100,16
2002,MATO GROSSO,Cédulas - 1a. família,5,153
2002,MATO GROSSO,Cédulas - em polímero,10,19
2002,MATO GROSSO,Cédulas - 1a. família,10,622
2002,MATO GROSSO,Cédulas - 1a. família,20,17
2002,MATO GROSSO,Cédulas - 1a. família,50,1.104
2002,MATO GROSSO,Cédulas - 1a. família,100,45
2002,MATO GROSSO DO SUL,Cédulas - 1a. família,2,1
2002,MATO GROSSO DO SUL,Cédulas - 1a. família,5,73
2002,MATO GROSSO DO SUL,Cédulas - em polímero,10,13
2002,MATO GROSSO DO SUL,Cédulas - 1a. família,10,1.140
2002,MATO GROSSO DO SUL,Cédulas - 1a. família,20,7
2002,MATO GROSSO DO SUL,Cédulas - 1a. família,50,2.683
2002,MATO GROSSO DO SUL,Cédulas - 1a. família,100,28
2002,MINAS GERAIS,Cédulas - 1a. família,1,13
2002,MINAS GERAIS,Cédulas - 1a. família,2,38
2002,MINAS GERAIS,Cédulas - 1a. família,5,3.488
2002,MINAS GERAIS,Cédulas - em polímero,10,70
2002,MINAS GERAIS,Cédulas - 1a. família,10,19.606
2002,MINAS GERAIS,Cédulas - 1a. família,20,1.264
2002,MINAS GERAIS,Cédulas - 1a. família,50,22.720
2002,MINAS GERAIS,Cédulas - 1a. família,100,178
2002,NAO INFORMADO,Cédulas - 1a. família,10,14
2002,NAO INFORMADO,Cédulas - 1a. família,50,7
2002,PARÁ,Cédulas - 1a. família,1,14
2002,PARÁ,Cédulas - 1a. família,2,11
2002,PARÁ,Cédulas - 1a. família,5,584
2002,PARÁ,Cédulas - em polímero,10,9
2002,PARÁ,Cédulas - 1a. família,10,2.109
2002,PARÁ,Cédulas - 1a. família,20,286
2002,PARÁ,Cédulas - 1a. família,50,2.169
2002,PARÁ,Cédulas - 1a. família,100,57
2002,PARAÍBA,Cédulas - 1a. família,2,2
2002,PARAÍBA,Cédulas - 1a. família,5,158
2002,PARAÍBA,Cédulas - em polímero,10,5
2002,PARAÍBA,Cédulas - 1a. família,10,718
2002,PARAÍBA,Cédulas - 1a. família,20,43
2002,PARAÍBA,Cédulas - 1a. família,50,1.229
2002,PARAÍBA,Cédulas - 1a. família,100,7
2002,PARANÁ,Cédulas - 1a. família,1,7
2002,PARANÁ,Cédulas - 1a. família,2,66
2002,PARANÁ,Cédulas - 1a. família,5,2.663
2002,PARANÁ,Cédulas - em polímero,10,64
2002,PARANÁ,Cédulas - 1a. família,10,14.030
2002,PARANÁ,Cédulas - 1a. família,20,910
2002,PARANÁ,Cédulas - 1a. família,50,6.697
2002,PARANÁ,Cédulas - 1a. família,100,140
2002,PERNAMBUCO,Cédulas - 1a. família,1,256
2002,PERNAMBUCO,Cédulas - 1a. família,2,5
2002,PERNAMBUCO,Cédulas - 1a. família,5,3.480
2002,PERNAMBUCO,Cédulas - em polímero,10,19
2002,PERNAMBUCO,Cédulas - 1a. família,10,9.469
2002,PERNAMBUCO,Cédulas - 1a. família,20,77
2002,PERNAMBUCO,Cédulas - 1a. família,50,6.675
2002,PERNAMBUCO,Cédulas - 1a. família,100,35
2002,PIAUÍ,Cédulas - 1a. família,2,1
2002,PIAUÍ,Cédulas - 1a. família,5,159
2002,PIAUÍ,Cédulas - em polímero,10,17
2002,PIAUÍ,Cédulas - 1a. família,10,1.323
2002,PIAUÍ,Cédulas - 1a. família,20,28
2002,PIAUÍ,Cédulas - 1a. família,50,884
2002,PIAUÍ,Cédulas - 1a. família,100,9
2002,RIO DE JANEIRO,Cédulas - 1a. família,1,13
2002,RIO DE JANEIRO,Cédulas - 1a. família,2,46
2002,RIO DE JANEIRO,Cédulas - 1a. família,5,2.843
2002,RIO DE JANEIRO,Cédulas - em polímero,10,293
2002,RIO DE JANEIRO,Cédulas - 1a. família,10,13.901
2002,RIO DE JANEIRO,Cédulas - 1a. família,20,982
2002,RIO DE JANEIRO,Cédulas - 1a. família,50,22.308
2002,RIO DE JANEIRO,Cédulas - 1a. família,100,84
2002,RIO GRANDE DO NORTE,Cédulas - 1a. família,1,1
2002,RIO GRANDE DO NORTE,Cédulas - 1a. família,5,229
2002,RIO GRANDE DO NORTE,Cédulas - 1a. família,10,1.148
2002,RIO GRANDE DO NORTE,Cédulas - 1a. família,20,49
2002,RIO GRANDE DO NORTE,Cédulas - 1a. família,50,797
2002,RIO GRANDE DO NORTE,Cédulas - 1a. família,100,59
2002,RIO GRANDE DO SUL,Cédulas - 1a. família,1,27
2002,RIO GRANDE DO SUL,Cédulas - 1a. família,2,343
2002,RIO GRANDE DO SUL,Cédulas - 1a. família,5,1.621
2002,RIO GRANDE DO SUL,Cédulas - em polímero,10,22
2002,RIO GRANDE DO SUL,Cédulas - 1a. família,10,14.094
2002,RIO GRANDE DO SUL,Cédulas - 1a. família,20,1.185
2002,RIO GRANDE DO SUL,Cédulas - 1a. família,50,15.258
2002,RIO GRANDE DO SUL,Cédulas - 1a. família,100,213
2002,RONDÔNIA,Cédulas - 1a. família,5,18
2002,RONDÔNIA,Cédulas - em polímero,10,4
2002,RONDÔNIA,Cédulas - 1a. família,10,322
2002,RONDÔNIA,Cédulas - 1a. família,20,2
2002,RONDÔNIA,Cédulas - 1a. família,50,863
2002,RONDÔNIA,Cédulas - 1a. família,100,42
2002,RORAIMA,Cédulas - 1a. família,5,14
2002,RORAIMA,Cédulas - 1a. família,10,10
2002,RORAIMA,Cédulas - 1a. família,50,13
2002,RORAIMA,Cédulas - 1a. família,100,6
2002,SANTA CATARINA,Cédulas - 1a. família,1,1
2002,SANTA CATARINA,Cédulas - 1a. família,2,12
2002,SANTA CATARINA,Cédulas - 1a. família,5,276
2002,SANTA CATARINA,Cédulas - em polímero,10,10
2002,SANTA CATARINA,Cédulas - 1a. família,10,2.310
2002,SANTA CATARINA,Cédulas - 1a. família,20,105
2002,SANTA CATARINA,Cédulas - 1a. família,50,5.464
2002,SANTA CATARINA,Cédulas - 1a. família,100,40
2002,SÃO PAULO,Cédulas - 1a. família,1,27
2002,SÃO PAULO,Cédulas - 1a. família,2,98
2002,SÃO PAULO,Cédulas - 1a. família,5,7.779
2002,SÃO PAULO,Cédulas - em polímero,10,338
2002,SÃO PAULO,Cédulas - 1a. família,10,73.519
2002,SÃO PAULO,Cédulas - 1a. família,20,4.015
2002,SÃO PAULO,Cédulas - 1a. família,50,63.426
2002,SÃO PAULO,Cédulas - 1a. família,100,419
2002,SERGIPE,Cédulas - 1a. família,1,1
2002,SERGIPE,Cédulas - 1a. família,2,4
2002,SERGIPE,Cédulas - 1a. família,5,158
2002,SERGIPE,Cédulas - em polímero,10,5
2002,SERGIPE,Cédulas - 1a. família,10,842
2002,SERGIPE,Cédulas - 1a. família,20,44
2002,SERGIPE,Cédulas - 1a. família,50,816
2002,SERGIPE,Cédulas - 1a. família,100,2
2002,TOCANTINS,Cédulas - 1a. família,2,1
2002,TOCANTINS,Cédulas - 1a. família,5,86
2002,TOCANTINS,Cédulas - 1a. família,10,404
2002,TOCANTINS,Cédulas - 1a. família,20,109
2002,TOCANTINS,Cédulas - 1a. família,50,995
2002,TOCANTINS,Cédulas - 1a. família,100,9
2003,ACRE,Cédulas - 1a. família,5,2
2003,ACRE,Cédulas - em polímero,10,2
2003,ACRE,Cédulas - 1a. família,10,19
2003,ACRE,Cédulas - 1a. família,20,14
2003,ACRE,Cédulas - 1a. família,50,103
2003,ACRE,Cédulas - 1a. família,100,11
2003,ALAGOAS,Cédulas - 1a. família,5,176
2003,ALAGOAS,Cédulas - em polímero,10,1
2003,ALAGOAS,Cédulas - 1a. família,10,297
2003,ALAGOAS,Cédulas - 1a. família,20,722
2003,ALAGOAS,Cédulas - 1a. família,50,823
2003,ALAGOAS,Cédulas - 1a. família,100,13
2003,AMAPÁ,Cédulas - 1a. família,5,5
2003,AMAPÁ,Cédulas - 1a. família,10,66
2003,AMAPÁ,Cédulas - 1a. família,20,2
2003,AMAPÁ,Cédulas - 1a. família,50,130
2003,AMAPÁ,Cédulas - 1a. família,100,1
2003,AMAZONAS,Cédulas - 1a. família,2,5
2003,AMAZONAS,Cédulas - 1a. família,5,201
2003,AMAZONAS,Cédulas - 1a. família,10,146
2003,AMAZONAS,Cédulas - 1a. família,20,28
2003,AMAZONAS,Cédulas - 1a. família,50,308
2003,AMAZONAS,Cédulas - 1a. família,100,287
2003,BAHIA,Cédulas - 1a. família,1,1
2003,BAHIA,Cédulas - 1a. família,2,37
2003,BAHIA,Cédulas - 1a. família,5,5.244
2003,BAHIA,Cédulas - em polímero,10,42
2003,BAHIA,Cédulas - 1a. família,10,8.843
2003,BAHIA,Cédulas - 1a. família,20,1.788
2003,BAHIA,Cédulas - 1a. família,50,9.046
2003,BAHIA,Cédulas - 1a. família,100,41
2003,CEARÁ,Cédulas - 1a. família,1,1
2003,CEARÁ,Cédulas - 1a. família,2,10
2003,CEARÁ,Cédulas - 1a. família,5,320
2003,CEARÁ,Cédulas - em polímero,10,137
2003,CEARÁ,Cédulas - 1a. família,10,3.579
2003,CEARÁ,Cédulas - 1a. família,20,872
2003,CEARÁ,Cédulas - 1a. família,50,3.225
2003,CEARÁ,Cédulas - 1a. família,100,9
2003,DISTRITO FEDERAL,Cédulas - 1a. família,1,2
2003,DISTRITO FEDERAL,Cédulas - 1a. família,2,21
2003,DISTRITO FEDERAL,Cédulas - 1a. família,5,4.292
2003,DISTRITO FEDERAL,Cédulas - em polímero,10,8
2003,DISTRITO FEDERAL,Cédulas - 1a. família,10,1.831
2003,DISTRITO FEDERAL,Cédulas - 1a. família,20,1.460
2003,DISTRITO FEDERAL,Cédulas - 1a. família,50,5.934
2003,DISTRITO FEDERAL,Cédulas - 1a. família,100,39
2003,ESPÍRITO SANTO,Cédulas - 1a. família,1,10
2003,ESPÍRITO SANTO,Cédulas - 1a. família,2,7
2003,ESPÍRITO SANTO,Cédulas - 1a. família,5,2.225
2003,ESPÍRITO SANTO,Cédulas - em polímero,10,4
2003,ESPÍRITO SANTO,Cédulas - 1a. família,10,3.355
2003,ESPÍRITO SANTO,Cédulas - 1a. família,20,224
2003,ESPÍRITO SANTO,Cédulas - 1a. família,50,6.335
2003,ESPÍRITO SANTO,Cédulas - 1a. família,100,5
2003,GOIÁS,Cédulas - 1a. família,1,18
2003,GOIÁS,Cédulas - 1a. família,2,19
2003,GOIÁS,Cédulas - 1a. família,5,8.473
2003,GOIÁS,Cédulas - em polímero,10,15
2003,GOIÁS,Cédulas - 1a. família,10,1.522
2003,GOIÁS,Cédulas - 1a. família,20,875
2003,GOIÁS,Cédulas - 1a. família,50,7.951
2003,GOIÁS,Cédulas - 1a. família,100,79
2003,MARANHÃO,Cédulas - 1a. família,2,3
2003,MARANHÃO,Cédulas - 1a. família,5,442
2003,MARANHÃO,Cédulas - em polímero,10,45
2003,MARANHÃO,Cédulas - 1a. família,10,813
2003,MARANHÃO,Cédulas - 1a. família,20,327
2003,MARANHÃO,Cédulas - 1a. família,50,1.096
2003,MARANHÃO,Cédulas - 1a. família,100,55
2003,MATO GROSSO,Cédulas - 1a. família,5,712
2003,MATO GROSSO,Cédulas - em polímero,10,6
2003,MATO GROSSO,Cédulas - 1a. família,10,530
2003,MATO GROSSO,Cédulas - 1a. família,20,195
2003,MATO GROSSO,Cédulas - 1a. família,50,1.543
2003,MATO GROSSO,Cédulas - 1a. família,100,44
2003,MATO GROSSO DO SUL,Cédulas - 1a. família,1,2
2003,MATO GROSSO DO SUL,Cédulas - 1a. família,2,1
2003,MATO GROSSO DO SUL,Cédulas - 1a. família,5,79
2003,MATO GROSSO DO SUL,Cédulas - em polímero,10,11
2003,MATO GROSSO DO SUL,Cédulas - 1a. família,10,1.768
2003,MATO GROSSO DO SUL,Cédulas - 1a. família,20,78
2003,MATO GROSSO DO SUL,Cédulas - 1a. família,50,5.617
2003,MATO GROSSO DO SUL,Cédulas - 1a. família,100,37
2003,MINAS GERAIS,Cédulas - 1a. família,1,25
2003,MINAS GERAIS,Cédulas - 1a. família,2,83
2003,MINAS GERAIS,Cédulas - 1a. família,5,11.506
2003,MINAS GERAIS,Cédulas - em polímero,10,57
2003,MINAS GERAIS,Cédulas - 1a. família,10,12.973
2003,MINAS GERAIS,Cédulas - 1a. família,20,6.885
2003,MINAS GERAIS,Cédulas - 1a. família,50,33.820
2003,MINAS GERAIS,Cédulas - 1a. família,100,210
2003,NAO INFORMADO,Cédulas - 1a. família,5,3
2003,NAO INFORMADO,Cédulas - 1a. família,20,1
2003,NAO INFORMADO,Cédulas - 1a. família,50,1
2003,PARÁ,Cédulas - 1a. família,1,1
2003,PARÁ,Cédulas - 1a. família,2,15
2003,PARÁ,Cédulas - 1a. família,5,1.158
2003,PARÁ,Cédulas - em polímero,10,6
2003,PARÁ,Cédulas - 1a. família,10,1.487
2003,PARÁ,Cédulas - 1a. família,20,481
2003,PARÁ,Cédulas - 1a. família,50,1.864
2003,PARÁ,Cédulas - 1a. família,100,145
2003,PARAÍBA,Cédulas - 1a. família,2,9
2003,PARAÍBA,Cédulas - 1a. família,5,289
2003,PARAÍBA,Cédulas - em polímero,10,2
2003,PARAÍBA,Cédulas - 1a. família,10,934
2003,PARAÍBA,Cédulas - 1a. família,20,304
2003,PARAÍBA,Cédulas - 1a. família,50,1.164
2003,PARAÍBA,Cédulas - 1a. família,100,23
2003,PARANÁ,Cédulas - 1a. família,1,7
2003,PARANÁ,Cédulas - 1a. família,2,47
2003,PARANÁ,Cédulas - 1a. família,5,1.918
2003,PARANÁ,Cédulas - em polímero,10,1.159
2003,PARANÁ,Cédulas - 1a. família,10,9.645
2003,PARANÁ,Cédulas - 1a. família,20,3.273
2003,PARANÁ,Cédulas - 1a. família,50,26.426
2003,PARANÁ,Cédulas - 1a. família,100,123
2003,PERNAMBUCO,Cédulas - 1a. família,1,107
2003,PERNAMBUCO,Cédulas - 1a. família,2,132
2003,PERNAMBUCO,Cédulas - 1a. família,5,4.152
2003,PERNAMBUCO,Cédulas - em polímero,10,23
2003,PERNAMBUCO,Cédulas - 1a. família,10,4.610
2003,PERNAMBUCO,Cédulas - 1a. família,20,2.556
2003,PERNAMBUCO,Cédulas - 1a. família,50,8.031
2003,PERNAMBUCO,Cédulas - 1a. família,100,69
2003,PIAUÍ,Cédulas - 1a. família,2,2
2003,PIAUÍ,Cédulas - 1a. família,5,419
2003,PIAUÍ,Cédulas - em polímero,10,144
2003,PIAUÍ,Cédulas - 1a. família,10,463
2003,PIAUÍ,Cédulas - 1a. família,20,300
2003,PIAUÍ,Cédulas - 1a. família,50,1.188
2003,PIAUÍ,Cédulas - 1a. família,100,12
2003,RIO DE JANEIRO,Cédulas - 1a. família,1,11
2003,RIO DE JANEIRO,Cédulas - 1a. família,2,81
2003,RIO DE JANEIRO,Cédulas - 1a. família,5,2.978
2003,RIO DE JANEIRO,Cédulas - em polímero,10,141
2003,RIO DE JANEIRO,Cédulas - 1a. família,10,19.295
2003,RIO DE JANEIRO,Cédulas - 1a. família,20,5.954
2003,RIO DE JANEIRO,Cédulas - 1a. família,50,48.545
2003,RIO DE JANEIRO,Cédulas - 1a. família,100,160
2003,RIO GRANDE DO NORTE,Cédulas - 1a. família,5,967
2003,RIO GRANDE DO NORTE,Cédulas - em polímero,10,6
2003,RIO GRANDE DO NORTE,Cédulas - 1a. família,10,2.258
2003,RIO GRANDE DO NORTE,Cédulas - 1a. família,20,317
2003,RIO GRANDE DO NORTE,Cédulas - 1a. família,50,726
2003,RIO GRANDE DO NORTE,Cédulas - 1a. família,100,129
2003,RIO GRANDE DO SUL,Cédulas - 1a. família,1,27
2003,RIO GRANDE DO SUL,Cédulas - 1a. família,2,362
2003,RIO GRANDE DO SUL,Cédulas - 1a. família,5,2.837
2003,RIO GRANDE DO SUL,Cédulas - em polímero,10,29
2003,RIO GRANDE DO SUL,Cédulas - 1a. família,10,8.643
2003,RIO GRANDE DO SUL,Cédulas - 1a. família,20,1.134
2003,RIO GRANDE DO SUL,Cédulas - 1a. família,50,15.750
2003,RIO GRANDE DO SUL,Cédulas - 1a. família,100,95
2003,RONDÔNIA,Cédulas - 1a. família,5,60
2003,RONDÔNIA,Cédulas - em polímero,10,19
2003,RONDÔNIA,Cédulas - 1a. família,10,430
2003,RONDÔNIA,Cédulas - 1a. família,20,120
2003,RONDÔNIA,Cédulas - 1a. família,50,949
2003,RONDÔNIA,Cédulas - 1a. família,100,75
2003,RORAIMA,Cédulas - 1a. família,10,7
2003,RORAIMA,Cédulas - 1a. família,20,2
2003,RORAIMA,Cédulas - 1a. família,50,147
2003,RORAIMA,Cédulas - 1a. família,100,5
2003,SANTA CATARINA,Cédulas - 1a. família,1,1
2003,SANTA CATARINA,Cédulas - 1a. família,2,11
2003,SANTA CATARINA,Cédulas - 1a. família,5,438
2003,SANTA CATARINA,Cédulas - em polímero,10,24
2003,SANTA CATARINA,Cédulas - 1a. família,10,3.236
2003,SANTA CATARINA,Cédulas - 1a. família,20,1.207
2003,SANTA CATARINA,Cédulas - 1a. família,50,11.373
2003,SANTA CATARINA,Cédulas - 1a. família,100,49
2003,SÃO PAULO,Cédulas - 1a. família,1,41
2003,SÃO PAULO,Cédulas - 1a. família,2,70
2003,SÃO PAULO,Cédulas - 1a. família,5,8.890
2003,SÃO PAULO,Cédulas - em polímero,10,974
2003,SÃO PAULO,Cédulas - 1a. família,10,46.284
2003,SÃO PAULO,Cédulas - 1a. família,20,22.140
2003,SÃO PAULO,Cédulas - 1a. família,50,103.334
2003,SÃO PAULO,Cédulas - 1a. família,100,1.017
2003,SERGIPE,Cédulas - 1a. família,2,62
2003,SERGIPE,Cédulas - 1a. família,5,966
2003,SERGIPE,Cédulas - em polímero,10,2
2003,SERGIPE,Cédulas - 1a. família,10,599
2003,SERGIPE,Cédulas - 1a. família,20,229
2003,SERGIPE,Cédulas - 1a. família,50,1.056
2003,SERGIPE,Cédulas - 1a. família,100,3
2003,TOCANTINS,Cédulas - 1a. família,2,1
2003,TOCANTINS,Cédulas - 1a. família,5,677
2003,TOCANTINS,Cédulas - 1a. família,10,92
2003,TOCANTINS,Cédulas - 1a. família,20,109
2003,TOCANTINS,Cédulas - 1a. família,50,822
2003,TOCANTINS,Cédulas - 1a. família,100,4
2004,ACRE,Cédulas - 1a. família,5,1
2004,ACRE,Cédulas - 1a. família,10,53
2004,ACRE,Cédulas - 1a. família,20,6
2004,ACRE,Cédulas - 1a. família,50,66
2004,ACRE,Cédulas - 1a. família,100,14
2004,ALAGOAS,Cédulas - 1a. família,2,3
2004,ALAGOAS,Cédulas - 1a. família,5,71
2004,ALAGOAS,Cédulas - 1a. família,10,219
2004,ALAGOAS,Cédulas - 1a. família,20,693
2004,ALAGOAS,Cédulas - 1a. família,50,1.647
2004,ALAGOAS,Cédulas - 1a. família,100,6
2004,AMAPÁ,Cédulas - 1a. família,5,6
2004,AMAPÁ,Cédulas - em polímero,10,1
2004,AMAPÁ,Cédulas - 1a. família,10,35
2004,AMAPÁ,Cédulas - 1a. família,20,62
2004,AMAPÁ,Cédulas - 1a. família,50,69
2004,AMAPÁ,Cédulas - 1a. família,100,1
2004,AMAZONAS,Cédulas - 1a. família,2,5
2004,AMAZONAS,Cédulas - 1a. família,5,34
2004,AMAZONAS,Cédulas - em polímero,10,160
2004,AMAZONAS,Cédulas - 1a. família,10,374
2004,AMAZONAS,Cédulas - 1a. família,20,27
2004,AMAZONAS,Cédulas - 1a. família,50,284
2004,AMAZONAS,Cédulas - 1a. família,100,105
2004,BAHIA,Cédulas - 1a. família,1,5
2004,BAHIA,Cédulas - 1a. família,2,10
2004,BAHIA,Cédulas - 1a. família,5,1.467
2004,BAHIA,Cédulas - em polímero,10,92
2004,BAHIA,Cédulas - 1a. família,10,2.842
2004,BAHIA,Cédulas - 1a. família,20,2.683
2004,BAHIA,Cédulas - 1a. família,50,6.060
2004,BAHIA,Cédulas - 1a. família,100,20
2004,CEARÁ,Cédulas - 1a. família,1,1
2004,CEARÁ,Cédulas - 1a. família,2,4
2004,CEARÁ,Cédulas - 1a. família,5,123
2004,CEARÁ,Cédulas - em polímero,10,134
2004,CEARÁ,Cédulas - 1a. família,10,3.020
2004,CEARÁ,Cédulas - 1a. família,20,906
2004,CEARÁ,Cédulas - 1a. família,50,4.183
2004,CEARÁ,Cédulas - 1a. família,100,12
2004,DISTRITO FEDERAL,Cédulas - 1a. família,1,2
2004,DISTRITO FEDERAL,Cédulas - 1a. família,2,16
2004,DISTRITO FEDERAL,Cédulas - 1a. família,5,2.823
2004,DISTRITO FEDERAL,Cédulas - em polímero,10,241
2004,DISTRITO FEDERAL,Cédulas - 1a. família,10,5.865
2004,DISTRITO FEDERAL,Cédulas - 1a. família,20,1.781
2004,DISTRITO FEDERAL,Cédulas - 1a. família,50,9.529
2004,DISTRITO FEDERAL,Cédulas - 1a. família,100,40
2004,ESPÍRITO SANTO,Cédulas - 1a. família,1,6
2004,ESPÍRITO SANTO,Cédulas - 1a. família,2,6
2004,ESPÍRITO SANTO,Cédulas - 1a. família,5,1.108
2004,ESPÍRITO SANTO,Cédulas - em polímero,10,2
2004,ESPÍRITO SANTO,Cédulas - 1a. família,10,647
2004,ESPÍRITO SANTO,Cédulas - 1a. família,20,459
2004,ESPÍRITO SANTO,Cédulas - 1a. família,50,1.762
2004,ESPÍRITO SANTO,Cédulas - 1a. família,100,6
2004,GOIÁS,Cédulas - 1a. família,1,6
2004,GOIÁS,Cédulas - 1a. família,2,40
2004,GOIÁS,Cédulas - 1a. família,5,2.412
2004,GOIÁS,Cédulas - em polímero,10,101
2004,GOIÁS,Cédulas - 1a. família,10,3.295
2004,GOIÁS,Cédulas - 1a. família,20,2.011
2004,GOIÁS,Cédulas - 1a. família,50,13.750
2004,GOIÁS,Cédulas - 1a. família,100,73
2004,MARANHÃO,Cédulas - 1a. família,1,1
2004,MARANHÃO,Cédulas - 1a. família,2,3
2004,MARANHÃO,Cédulas - 1a. família,5,473
2004,MARANHÃO,Cédulas - em polímero,10,31
2004,MARANHÃO,Cédulas - 1a. família,10,357
2004,MARANHÃO,Cédulas - 1a. família,20,280
2004,MARANHÃO,Cédulas - 1a. família,50,2.172
2004,MARANHÃO,Cédulas - 1a. família,100,4
2004,MATO GROSSO,Cédulas - 1a. família,1,1
2004,MATO GROSSO,Cédulas - 1a. família,2,2
2004,MATO GROSSO,Cédulas - 1a. família,5,284
2004,MATO GROSSO,Cédulas - em polímero,10,9
2004,MATO GROSSO,Cédulas - 1a. família,10,406
2004,MATO GROSSO,Cédulas - 1a. família,20,123
2004,MATO GROSSO,Cédulas - 1a. família,50,2.535
2004,MATO GROSSO,Cédulas - 1a. família,100,28
2004,MATO GROSSO DO SUL,Cédulas - 1a. família,1,1
2004,MATO GROSSO DO SUL,Cédulas - 1a. família,2,1
2004,MATO GROSSO DO SUL,Cédulas - 1a. família,5,177
2004,MATO GROSSO DO SUL,Cédulas - em polímero,10,21
2004,MATO GROSSO DO SUL,Cédulas - 1a. família,10,621
2004,MATO GROSSO DO SUL,Cédulas - 1a. família,20,97
2004,MATO GROSSO DO SUL,Cédulas - 1a. família,50,3.351
2004,MATO GROSSO DO SUL,Cédulas - 1a. família,100,10
2004,MINAS GERAIS,Cédulas - 1a. família,1,30
2004,MINAS GERAIS,Cédulas - 1a. família,2,64
2004,MINAS GERAIS,Cédulas - 1a. família,5,4.945
2004,MINAS GERAIS,Cédulas - em polímero,10,79
2004,MINAS GERAIS,Cédulas - 1a. família,10,10.190
2004,MINAS GERAIS,Cédulas - 1a. família,20,13.696
2004,MINAS GERAIS,Cédulas - 1a. família,50,29.344
2004,MINAS GERAIS,Cédulas - 1a. família,100,139
2004,NAO INFORMADO,Cédulas - 1a. família,5,2
2004,NAO INFORMADO,Cédulas - em polímero,10,1
2004,NAO INFORMADO,Cédulas - 1a. família,10,12
2004,NAO INFORMADO,Cédulas - 1a. família,20,7
2004,NAO INFORMADO,Cédulas - 1a. família,50,24
2004,PARÁ,Cédulas - 1a. família,2,3
2004,PARÁ,Cédulas - 1a. família,5,287
2004,PARÁ,Cédulas - em polímero,10,29
2004,PARÁ,Cédulas - 1a. família,10,2.774
2004,PARÁ,Cédulas - 1a. família,20,332
2004,PARÁ,Cédulas - 1a. família,50,3.799
2004,PARÁ,Cédulas - 1a. família,100,25
2004,PARAÍBA,Cédulas - 1a. família,1,2
2004,PARAÍBA,Cédulas - 1a. família,2,2
2004,PARAÍBA,Cédulas - 1a. família,5,115
2004,PARAÍBA,Cédulas - em polímero,10,8
2004,PARAÍBA,Cédulas - 1a. família,10,378
2004,PARAÍBA,Cédulas - 1a. família,20,519
2004,PARAÍBA,Cédulas - 1a. família,50,2.290
